Model,Exam,Query,Tool,Exit,Cardinality,Time,NSFNodes,OK
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-01,STARMC,0,41659,0.138,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-02,STARMC,0,43463,0.109,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-03,STARMC,0,4172,0.168,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-04,STARMC,0,294,0.224,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-05,STARMC,0,595,0.168,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-06,STARMC,0,7623,0.070,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-07,STARMC,0,43463,0.095,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-08,STARMC,0,6,0.163,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-09,STARMC,0,41219,0.152,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-10,STARMC,0,43463,0.096,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-11,STARMC,0,13246,0.177,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-12,STARMC,0,43463,0.114,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-13,STARMC,0,0,0.109,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-14,STARMC,0,121,0.096,DNF,1
AirplaneLD-COL-0010,CTLFireability,AirplaneLD-COL-0010-CTLFireability-15,STARMC,0,15628,0.154,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-00,STARMC,0,43463,0.094,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-01,STARMC,0,43463,0.073,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-02,STARMC,0,0,0.046,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-03,STARMC,0,0,0.047,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-04,STARMC,0,0,0.034,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-05,STARMC,0,6112,0.057,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-06,STARMC,0,43463,0.069,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-07,STARMC,0,0,0.155,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-08,STARMC,0,0,0.037,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-09,STARMC,0,43463,0.040,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-10,STARMC,0,9451,0.063,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-11,STARMC,0,0,0.033,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-12,STARMC,0,0,0.077,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-13,STARMC,0,43463,0.041,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-14,STARMC,0,2057,0.043,DNF,1
AirplaneLD-PT-0010,CTLCardinality,AirplaneLD-PT-0010-CTLCardinality-15,STARMC,0,37829,0.055,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-00,STARMC,0,2541,0.117,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-01,STARMC,0,41659,0.081,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-02,STARMC,0,43463,0.046,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-03,STARMC,0,4172,0.086,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-04,STARMC,0,294,0.090,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-05,STARMC,0,595,0.113,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-06,STARMC,0,7623,0.045,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-07,STARMC,0,43463,0.046,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-08,STARMC,0,0,0.157,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-09,STARMC,0,43100,0.065,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-10,STARMC,0,363,0.077,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-11,STARMC,0,39063,0.057,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-12,STARMC,0,205,0.042,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-13,STARMC,0,43463,0.061,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-14,STARMC,0,205,0.042,DNF,1
AirplaneLD-PT-0010,CTLFireability,AirplaneLD-PT-0010-CTLFireability-15,STARMC,0,374,0.043,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-00,STARMC,0,162750,0.106,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-01,STARMC,0,0,0.092,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-02,STARMC,0,308303,0.092,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-03,STARMC,0,308303,0.214,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-04,STARMC,0,162729,0.297,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-05,STARMC,0,308303,0.126,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-06,STARMC,0,0,0.094,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-07,STARMC,0,253134,0.228,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-08,STARMC,0,0,0.127,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-09,STARMC,0,26941,0.354,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-10,STARMC,0,7497,0.131,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-11,STARMC,0,0,0.496,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-12,STARMC,0,77841,0.320,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-13,STARMC,0,308303,0.075,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-14,STARMC,0,308303,0.199,DNF,1
AirplaneLD-PT-0020,CTLCardinality,AirplaneLD-PT-0020-CTLCardinality-15,STARMC,0,0,0.188,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-00,STARMC,0,308303,0.114,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-01,STARMC,0,235979,0.258,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-02,STARMC,0,61740,0.457,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-03,STARMC,0,11,0.170,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-04,STARMC,0,54243,0.087,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-05,STARMC,0,0,0.227,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-06,STARMC,0,0,0.113,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-07,STARMC,0,21192,0.281,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-08,STARMC,0,1323,0.118,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-09,STARMC,0,0,0.379,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-10,STARMC,0,302129,0.120,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-11,STARMC,0,923,0.296,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-12,STARMC,0,62818,0.247,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-13,STARMC,0,0,0.223,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-14,STARMC,0,308303,0.119,DNF,1
AirplaneLD-PT-0020,CTLFireability,AirplaneLD-PT-0020-CTLFireability-15,STARMC,0,306072,0.232,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-00,STARMC,0,0,1.459,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-01,STARMC,0,0,1.600,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-02,STARMC,0,0,0.933,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-03,STARMC,0,4471223,0.736,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-04,STARMC,0,4471223,0.869,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-05,STARMC,0,0,0.749,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-06,STARMC,0,0,1.085,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-07,STARMC,0,0,0.456,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-08,STARMC,0,0,1.120,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-09,STARMC,0,0,0.438,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-10,STARMC,0,4471223,1.038,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-11,STARMC,0,4398395,0.679,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-12,STARMC,0,0,1.079,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-13,STARMC,0,4471223,0.376,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-14,STARMC,0,4471223,1.105,DNF,1
AirplaneLD-PT-0050,CTLCardinality,AirplaneLD-PT-0050-CTLCardinality-15,STARMC,0,86957,0.402,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-00,STARMC,0,1161351,1.635,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-01,STARMC,0,4471223,0.730,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-02,STARMC,0,4471223,1.197,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-03,STARMC,0,283509,1.065,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-04,STARMC,0,2895017,0.831,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-05,STARMC,0,15606,0.823,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-06,STARMC,0,788103,0.381,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-07,STARMC,0,4073270,0.615,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-08,STARMC,0,36414,0.415,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-09,STARMC,0,89507,1.415,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-10,STARMC,0,4427006,0.461,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-11,STARMC,0,0,0.897,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-12,STARMC,0,189,0.895,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-13,STARMC,0,796770,1.179,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-14,STARMC,0,752552,0.900,DNF,1
AirplaneLD-PT-0050,CTLFireability,AirplaneLD-PT-0050-CTLFireability-15,STARMC,0,0,0.811,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-00,STARMC,0,62,0.029,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-01,STARMC,0,108,0.018,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-02,STARMC,0,0,0.016,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-03,STARMC,0,110,0.041,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-04,STARMC,0,0,0.020,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-05,STARMC,0,100,0.018,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-06,STARMC,0,0,0.000,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-07,STARMC,0,106,0.022,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-08,STARMC,0,15,0.015,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-09,STARMC,0,13,0.021,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-10,STARMC,0,97,0.001,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-11,STARMC,0,110,0.014,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-12,STARMC,0,30,0.016,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-13,STARMC,0,103,0.017,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-14,STARMC,0,108,0.001,DNF,1
Angiogenesis-PT-01,CTLCardinality,Angiogenesis-PT-01-CTLCardinality-15,STARMC,0,2,0.001,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-00,STARMC,0,86,0.025,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-01,STARMC,0,110,0.034,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-02,STARMC,0,0,0.022,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-03,STARMC,0,110,0.017,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-04,STARMC,0,1,0.001,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-05,STARMC,0,48,0.026,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-06,STARMC,0,6,0.017,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-07,STARMC,0,0,0.016,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-08,STARMC,0,10,0.019,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-09,STARMC,0,0,0.016,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-10,STARMC,0,108,0.001,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-11,STARMC,0,4,0.001,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-12,STARMC,0,95,0.019,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-13,STARMC,0,110,0.018,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-14,STARMC,0,110,0.015,DNF,1
Angiogenesis-PT-01,CTLFireability,Angiogenesis-PT-01-CTLFireability-15,STARMC,0,1,0.025,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-00,STARMC,0,2901470,11.590,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-01,STARMC,0,42734455,32.658,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-02,STARMC,0,9101729,16.138,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-03,STARMC,0,42734455,20.751,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-04,STARMC,0,22916873,38.733,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-05,STARMC,0,480,57.752,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-06,STARMC,0,21939785,8.020,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-07,STARMC,0,17254737,1.201,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-08,STARMC,0,0,2.977,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-09,STARMC,0,480,8.531,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-10,STARMC,0,42734455,6.158,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-11,STARMC,0,42734935,1.309,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-12,STARMC,0,42706985,5.064,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-13,STARMC,0,32476350,4.996,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-14,STARMC,0,32755933,14.747,DNF,1
Angiogenesis-PT-05,CTLCardinality,Angiogenesis-PT-05-CTLCardinality-15,STARMC,0,0,1.826,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-00,STARMC,0,4241316,4.356,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-01,STARMC,0,480,7.487,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-02,STARMC,0,42734875,4.467,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-03,STARMC,0,42734491,17.012,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-04,STARMC,0,42734455,6.205,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-05,STARMC,0,42734779,6.773,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-06,STARMC,0,21183354,5.299,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-07,STARMC,0,480,30.215,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-08,STARMC,0,0,11.778,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-09,STARMC,0,0,11.488,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-10,STARMC,0,42734779,4.349,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-11,STARMC,0,480,9.017,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-12,STARMC,0,480,21.172,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-13,STARMC,0,24095567,13.198,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-14,STARMC,0,480,20.150,DNF,1
Angiogenesis-PT-05,CTLFireability,Angiogenesis-PT-05-CTLFireability-15,STARMC,0,36,3.838,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-00,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-01,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-02,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-03,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-04,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-05,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-06,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-07,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-08,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-09,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-10,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-11,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-12,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-13,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-14,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLCardinality,Angiogenesis-PT-10-CTLCardinality-15,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLFireability,Angiogenesis-PT-10-CTLFireability-10,STARMC,0,167666359572,57.102,DNF,1
Angiogenesis-PT-10,CTLFireability,Angiogenesis-PT-10-CTLFireability-13,STARMC,0,0,14.793,DNF,1
Angiogenesis-PT-10,CTLFireability,Angiogenesis-PT-10-CTLFireability-00,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLFireability,Angiogenesis-PT-10-CTLFireability-01,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLFireability,Angiogenesis-PT-10-CTLFireability-02,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLFireability,Angiogenesis-PT-10-CTLFireability-03,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLFireability,Angiogenesis-PT-10-CTLFireability-04,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLFireability,Angiogenesis-PT-10-CTLFireability-05,STARMC,85,DNF,DNF,DNF,1
Angiogenesis-PT-10,CTLFireability,Angiogenesis-PT-10-CTLFireability-06,STARMC,85,DNF,DNF,DNF,1
